cod_departamento,cod_municipio,zona,puesto,num_mesa,votos_espriella,segundo_digito,alerta
15,202,00,02,000004,99,9,PICO_ANOMALO_2BL
15,214,00,00,000005,192,9,PICO_ANOMALO_2BL
15,218,00,02,000003,205,0,PICO_ANOMALO_2BL
15,220,00,00,000002,209,0,PICO_ANOMALO_2BL
15,229,00,00,000010,198,9,PICO_ANOMALO_2BL
15,229,99,12,000001,30,0,PICO_ANOMALO_2BL
15,232,00,01,000014,109,0,PICO_ANOMALO_2BL
15,247,01,02,000017,105,0,PICO_ANOMALO_2BL
15,247,01,02,000022,59,9,PICO_ANOMALO_2BL
15,247,01,03,000004,109,0,PICO_ANOMALO_2BL
15,247,01,03,000010,102,0,PICO_ANOMALO_2BL
15,247,01,04,000003,108,0,PICO_ANOMALO_2BL
15,247,01,06,000005,99,9,PICO_ANOMALO_2BL
15,247,01,06,000007,102,0,PICO_ANOMALO_2BL
15,247,01,06,000008,106,0,PICO_ANOMALO_2BL
15,247,01,08,000006,70,0,PICO_ANOMALO_2BL
24,001,99,05,000008,108,0,PICO_ANOMALO_2BL
24,001,99,80,000011,190,9,PICO_ANOMALO_2BL
24,008,00,03,000002,103,0,PICO_ANOMALO_2BL
24,008,99,80,000001,80,0,PICO_ANOMALO_2BL
24,025,02,01,000017,60,0,PICO_ANOMALO_2BL
24,025,02,01,000022,59,9,PICO_ANOMALO_2BL
24,025,02,02,000004,99,9,PICO_ANOMALO_2BL
24,025,02,03,000001,193,9,PICO_ANOMALO_2BL
24,025,09,01,000022,50,0,PICO_ANOMALO_2BL
24,025,11,01,000021,70,0,PICO_ANOMALO_2BL
24,025,12,01,000021,39,9,PICO_ANOMALO_2BL
24,029,00,00,000002,206,0,PICO_ANOMALO_2BL
24,029,99,70,000004,105,0,PICO_ANOMALO_2BL
48,006,00,00,000001,79,9,PICO_ANOMALO_2BL
48,007,01,02,000003,102,0,PICO_ANOMALO_2BL
48,010,01,01,000013,103,0,PICO_ANOMALO_2BL
48,010,01,02,000005,50,0,PICO_ANOMALO_2BL
48,010,01,04,000003,100,0,PICO_ANOMALO_2BL
48,010,01,04,000004,101,0,PICO_ANOMALO_2BL
48,010,02,03,000014,60,0,PICO_ANOMALO_2BL
48,010,03,04,000008,70,0,PICO_ANOMALO_2BL
48,010,99,10,000006,39,9,PICO_ANOMALO_2BL
48,010,99,25,000001,40,0,PICO_ANOMALO_2BL
48,010,99,50,000003,70,0,PICO_ANOMALO_2BL
48,011,01,01,000004,49,9,PICO_ANOMALO_2BL
48,011,01,01,000006,30,0,PICO_ANOMALO_2BL
48,011,99,15,000010,40,0,PICO_ANOMALO_2BL
48,011,99,17,000002,20,0,PICO_ANOMALO_2BL
48,011,99,18,000001,20,0,PICO_ANOMALO_2BL
48,011,99,33,000007,40,0,PICO_ANOMALO_2BL
03,019,99,13,000012,49,9,PICO_ANOMALO_2BL
03,022,01,01,000026,39,9,PICO_ANOMALO_2BL
03,022,01,03,000009,39,9,PICO_ANOMALO_2BL
03,022,02,02,000031,50,0,PICO_ANOMALO_2BL
03,031,00,00,000004,99,9,PICO_ANOMALO_2BL
03,031,00,00,000009,70,0,PICO_ANOMALO_2BL
03,031,99,09,000005,89,9,PICO_ANOMALO_2BL
03,034,00,02,000005,50,0,PICO_ANOMALO_2BL
03,035,00,00,000005,109,0,PICO_ANOMALO_2BL
03,035,00,00,000033,59,9,PICO_ANOMALO_2BL
03,035,99,35,000003,99,9,PICO_ANOMALO_2BL
03,037,02,01,000017,50,0,PICO_ANOMALO_2BL
03,037,02,01,000030,59,9,PICO_ANOMALO_2BL
03,037,02,02,000020,60,0,PICO_ANOMALO_2BL
03,037,99,05,000003,105,0,PICO_ANOMALO_2BL
03,040,00,00,000018,104,0,PICO_ANOMALO_2BL
03,040,00,00,000045,69,9,PICO_ANOMALO_2BL
03,043,02,01,000001,99,9,PICO_ANOMALO_2BL
03,043,02,01,000010,79,9,PICO_ANOMALO_2BL
03,043,02,01,000015,49,9,PICO_ANOMALO_2BL
03,046,01,01,000004,79,9,PICO_ANOMALO_2BL
15,247,02,03,000005,106,0,PICO_ANOMALO_2BL
15,247,02,03,000026,60,0,PICO_ANOMALO_2BL
15,247,02,04,000008,102,0,PICO_ANOMALO_2BL
15,247,02,13,000002,106,0,PICO_ANOMALO_2BL
15,247,03,01,000005,60,0,PICO_ANOMALO_2BL
15,247,03,01,000008,29,9,PICO_ANOMALO_2BL
15,247,03,05,000009,103,0,PICO_ANOMALO_2BL
15,247,03,07,000009,109,0,PICO_ANOMALO_2BL
15,247,05,04,000017,40,0,PICO_ANOMALO_2BL
15,247,06,01,000003,104,0,PICO_ANOMALO_2BL
15,247,06,03,000004,107,0,PICO_ANOMALO_2BL
15,247,06,03,000012,104,0,PICO_ANOMALO_2BL
15,247,06,03,000014,108,0,PICO_ANOMALO_2BL
15,247,06,04,000006,99,9,PICO_ANOMALO_2BL
15,247,06,05,000008,100,0,PICO_ANOMALO_2BL
15,247,06,09,000004,49,9,PICO_ANOMALO_2BL
15,250,00,02,000015,99,9,PICO_ANOMALO_2BL
15,262,00,00,000009,193,9,PICO_ANOMALO_2BL
15,262,00,00,000014,39,9,PICO_ANOMALO_2BL
24,046,02,03,000006,39,9,PICO_ANOMALO_2BL
24,062,00,02,000012,80,0,PICO_ANOMALO_2BL
24,070,00,00,000012,80,0,PICO_ANOMALO_2BL
24,078,00,01,000003,108,0,PICO_ANOMALO_2BL
24,086,01,01,000006,195,9,PICO_ANOMALO_2BL
24,086,01,02,000001,197,9,PICO_ANOMALO_2BL
24,086,01,03,000011,104,0,PICO_ANOMALO_2BL
24,086,01,04,000004,90,0,PICO_ANOMALO_2BL
24,086,01,05,000004,200,0,PICO_ANOMALO_2BL
24,086,01,05,000005,194,9,PICO_ANOMALO_2BL
24,086,01,06,000003,202,0,PICO_ANOMALO_2BL
24,086,02,05,000006,198,9,PICO_ANOMALO_2BL
24,086,02,05,000019,101,0,PICO_ANOMALO_2BL
24,086,02,06,000001,193,9,PICO_ANOMALO_2BL
24,086,99,82,000002,40,0,PICO_ANOMALO_2BL
24,094,00,00,000012,192,9,PICO_ANOMALO_2BL
24,094,00,00,000019,79,9,PICO_ANOMALO_2BL
24,094,99,50,000002,104,0,PICO_ANOMALO_2BL
25,001,01,05,000010,202,0,PICO_ANOMALO_2BL
25,001,02,01,000020,40,0,PICO_ANOMALO_2BL
25,001,02,02,000025,104,0,PICO_ANOMALO_2BL
25,001,02,03,000027,190,9,PICO_ANOMALO_2BL
25,001,02,04,000010,39,9,PICO_ANOMALO_2BL
25,001,02,04,000022,198,9,PICO_ANOMALO_2BL
25,001,03,01,000018,209,0,PICO_ANOMALO_2BL
48,016,01,01,000001,10,0,PICO_ANOMALO_2BL
48,016,02,01,000010,59,9,PICO_ANOMALO_2BL
48,016,02,01,000037,39,9,PICO_ANOMALO_2BL
48,016,99,15,000002,29,9,PICO_ANOMALO_2BL
48,016,99,37,000006,40,0,PICO_ANOMALO_2BL
48,016,99,55,000005,49,9,PICO_ANOMALO_2BL
48,018,00,01,000005,101,0,PICO_ANOMALO_2BL
48,020,01,01,000003,102,0,PICO_ANOMALO_2BL
48,020,01,01,000012,104,0,PICO_ANOMALO_2BL
48,020,01,02,000012,70,0,PICO_ANOMALO_2BL
48,020,02,01,000010,69,9,PICO_ANOMALO_2BL
50,001,01,02,000002,104,0,PICO_ANOMALO_2BL
50,001,02,01,000020,20,0,PICO_ANOMALO_2BL
50,001,02,02,000010,39,9,PICO_ANOMALO_2BL
50,087,00,00,000001,70,0,PICO_ANOMALO_2BL
52,001,01,01,000005,207,0,PICO_ANOMALO_2BL
52,001,01,01,000008,206,0,PICO_ANOMALO_2BL
52,001,01,03,000009,208,0,PICO_ANOMALO_2BL
52,001,01,04,000011,100,0,PICO_ANOMALO_2BL
52,001,02,02,000028,69,9,PICO_ANOMALO_2BL
52,001,04,02,000007,105,0,PICO_ANOMALO_2BL
03,046,01,01,000023,50,0,PICO_ANOMALO_2BL
03,046,01,03,000007,59,9,PICO_ANOMALO_2BL
03,046,01,03,000015,69,9,PICO_ANOMALO_2BL
03,046,02,01,000015,102,0,PICO_ANOMALO_2BL
03,046,02,03,000009,69,9,PICO_ANOMALO_2BL
03,046,99,17,000003,79,9,PICO_ANOMALO_2BL
03,046,99,17,000005,104,0,PICO_ANOMALO_2BL
03,046,99,17,000012,49,9,PICO_ANOMALO_2BL
03,049,01,01,000016,69,9,PICO_ANOMALO_2BL
03,049,01,02,000004,104,0,PICO_ANOMALO_2BL
03,049,02,01,000007,89,9,PICO_ANOMALO_2BL
03,052,01,01,000005,79,9,PICO_ANOMALO_2BL
03,052,02,02,000001,70,0,PICO_ANOMALO_2BL
03,052,03,01,000023,19,9,PICO_ANOMALO_2BL
03,052,03,02,000017,29,9,PICO_ANOMALO_2BL
03,052,04,03,000013,102,0,PICO_ANOMALO_2BL
03,052,05,01,000006,105,0,PICO_ANOMALO_2BL
03,052,05,04,000002,79,9,PICO_ANOMALO_2BL
03,052,06,02,000001,89,9,PICO_ANOMALO_2BL
03,052,06,04,000004,59,9,PICO_ANOMALO_2BL
15,271,00,03,000005,109,0,PICO_ANOMALO_2BL
15,277,00,00,000003,193,9,PICO_ANOMALO_2BL
15,280,00,01,000005,194,9,PICO_ANOMALO_2BL
15,280,00,03,000007,80,0,PICO_ANOMALO_2BL
15,289,00,02,000016,80,0,PICO_ANOMALO_2BL
15,292,01,03,000003,69,9,PICO_ANOMALO_2BL
15,292,02,05,000007,30,0,PICO_ANOMALO_2BL
15,292,99,02,000001,20,0,PICO_ANOMALO_2BL
15,295,00,00,000006,104,0,PICO_ANOMALO_2BL
15,304,02,01,000002,203,0,PICO_ANOMALO_2BL
15,307,00,01,000001,193,9,PICO_ANOMALO_2BL
15,318,99,04,000001,19,9,PICO_ANOMALO_2BL
15,319,99,01,000001,205,0,PICO_ANOMALO_2BL
15,325,00,01,000030,191,9,PICO_ANOMALO_2BL
15,325,00,02,000006,200,0,PICO_ANOMALO_2BL
15,328,01,01,000005,197,9,PICO_ANOMALO_2BL
15,328,01,02,000005,195,9,PICO_ANOMALO_2BL
15,331,00,01,000011,108,0,PICO_ANOMALO_2BL
15,340,01,01,000016,60,0,PICO_ANOMALO_2BL
15,340,01,09,000003,99,9,PICO_ANOMALO_2BL
15,340,02,02,000018,89,9,PICO_ANOMALO_2BL
25,001,03,03,000007,195,9,PICO_ANOMALO_2BL
25,001,03,04,000033,19,9,PICO_ANOMALO_2BL
25,001,03,05,000016,59,9,PICO_ANOMALO_2BL
25,001,04,06,000004,204,0,PICO_ANOMALO_2BL
25,001,04,07,000009,205,0,PICO_ANOMALO_2BL
25,001,05,01,000014,206,0,PICO_ANOMALO_2BL
25,001,05,02,000002,209,0,PICO_ANOMALO_2BL
25,001,06,01,000001,192,9,PICO_ANOMALO_2BL
25,001,06,03,000008,202,0,PICO_ANOMALO_2BL
25,001,06,07,000001,207,0,PICO_ANOMALO_2BL
25,001,06,09,000003,195,9,PICO_ANOMALO_2BL
25,001,07,01,000015,209,0,PICO_ANOMALO_2BL
25,001,07,01,000028,105,0,PICO_ANOMALO_2BL
25,001,07,03,000030,108,0,PICO_ANOMALO_2BL
25,001,07,03,000031,104,0,PICO_ANOMALO_2BL
25,001,07,05,000003,208,0,PICO_ANOMALO_2BL
52,001,04,03,000016,29,9,PICO_ANOMALO_2BL
52,001,04,04,000001,196,9,PICO_ANOMALO_2BL
52,001,05,02,000020,108,0,PICO_ANOMALO_2BL
52,001,05,04,000004,102,0,PICO_ANOMALO_2BL
52,001,07,01,000014,100,0,PICO_ANOMALO_2BL
52,001,07,01,000023,106,0,PICO_ANOMALO_2BL
52,001,07,03,000013,108,0,PICO_ANOMALO_2BL
52,001,07,04,000009,190,9,PICO_ANOMALO_2BL
52,001,08,04,000007,193,9,PICO_ANOMALO_2BL
52,001,10,01,000003,192,9,PICO_ANOMALO_2BL
52,001,10,02,000011,199,9,PICO_ANOMALO_2BL
52,001,10,02,000026,104,0,PICO_ANOMALO_2BL
52,001,11,02,000022,101,0,PICO_ANOMALO_2BL
52,001,11,03,000010,101,0,PICO_ANOMALO_2BL
52,001,11,04,000008,196,9,PICO_ANOMALO_2BL
52,001,13,02,000010,198,9,PICO_ANOMALO_2BL
52,001,15,01,000002,204,0,PICO_ANOMALO_2BL
52,001,17,01,000005,190,9,PICO_ANOMALO_2BL
52,001,17,01,000012,80,0,PICO_ANOMALO_2BL
52,005,01,01,000010,208,0,PICO_ANOMALO_2BL
52,005,01,05,000002,207,0,PICO_ANOMALO_2BL
52,005,01,06,000001,198,9,PICO_ANOMALO_2BL
03,052,07,03,000013,40,0,PICO_ANOMALO_2BL
03,052,07,04,000001,80,0,PICO_ANOMALO_2BL
03,052,07,04,000008,108,0,PICO_ANOMALO_2BL
03,052,08,02,000024,20,0,PICO_ANOMALO_2BL
03,052,09,01,000003,69,9,PICO_ANOMALO_2BL
03,052,09,04,000003,102,0,PICO_ANOMALO_2BL
03,052,10,02,000019,49,9,PICO_ANOMALO_2BL
03,052,10,04,000035,60,0,PICO_ANOMALO_2BL
03,052,11,04,000003,60,0,PICO_ANOMALO_2BL
03,052,12,01,000014,80,0,PICO_ANOMALO_2BL
03,052,13,01,000013,40,0,PICO_ANOMALO_2BL
03,058,00,00,000019,59,9,PICO_ANOMALO_2BL
05,001,01,05,000009,108,0,PICO_ANOMALO_2BL
05,001,03,02,000003,103,0,PICO_ANOMALO_2BL
15,340,02,03,000025,70,0,PICO_ANOMALO_2BL
15,340,02,08,000009,101,0,PICO_ANOMALO_2BL
15,340,99,02,000010,89,9,PICO_ANOMALO_2BL
16,001,01,01,000017,196,9,PICO_ANOMALO_2BL
16,001,01,01,000026,104,0,PICO_ANOMALO_2BL
16,001,01,03,000002,205,0,PICO_ANOMALO_2BL
16,001,01,03,000024,40,0,PICO_ANOMALO_2BL
16,001,01,05,000001,195,9,PICO_ANOMALO_2BL
16,001,01,07,000004,191,9,PICO_ANOMALO_2BL
16,001,01,07,000005,192,9,PICO_ANOMALO_2BL
16,001,01,12,000037,205,0,PICO_ANOMALO_2BL
16,001,01,12,000042,199,9,PICO_ANOMALO_2BL
16,001,01,21,000010,100,0,PICO_ANOMALO_2BL
16,001,01,23,000023,198,9,PICO_ANOMALO_2BL
16,001,01,26,000007,89,9,PICO_ANOMALO_2BL
16,001,01,36,000008,89,9,PICO_ANOMALO_2BL
25,001,08,01,000001,193,9,PICO_ANOMALO_2BL
25,001,08,03,000005,197,9,PICO_ANOMALO_2BL
25,001,08,03,000010,206,0,PICO_ANOMALO_2BL
25,001,08,03,000016,195,9,PICO_ANOMALO_2BL
25,001,08,04,000010,209,0,PICO_ANOMALO_2BL
25,001,08,04,000013,203,0,PICO_ANOMALO_2BL
25,001,08,04,000042,103,0,PICO_ANOMALO_2BL
25,001,08,05,000005,209,0,PICO_ANOMALO_2BL
25,001,08,06,000001,206,0,PICO_ANOMALO_2BL
25,001,08,07,000004,207,0,PICO_ANOMALO_2BL
25,001,08,09,000007,70,0,PICO_ANOMALO_2BL
25,001,09,01,000002,205,0,PICO_ANOMALO_2BL
25,001,09,01,000020,205,0,PICO_ANOMALO_2BL
25,001,09,02,000034,30,0,PICO_ANOMALO_2BL
25,001,09,05,000014,197,9,PICO_ANOMALO_2BL
25,001,09,05,000021,90,0,PICO_ANOMALO_2BL
25,001,90,01,000002,100,0,PICO_ANOMALO_2BL
25,001,90,01,000014,106,0,PICO_ANOMALO_2BL
25,001,99,05,000011,209,0,PICO_ANOMALO_2BL
25,001,99,25,000003,70,0,PICO_ANOMALO_2BL
25,004,02,01,000001,208,0,PICO_ANOMALO_2BL
25,004,99,40,000001,19,9,PICO_ANOMALO_2BL
25,007,99,21,000001,197,9,PICO_ANOMALO_2BL
25,010,00,00,000015,20,0,PICO_ANOMALO_2BL
25,019,00,00,000005,207,0,PICO_ANOMALO_2BL
52,005,02,01,000019,99,9,PICO_ANOMALO_2BL
52,005,02,02,000007,204,0,PICO_ANOMALO_2BL
52,005,02,03,000013,102,0,PICO_ANOMALO_2BL
52,008,00,00,000004,190,9,PICO_ANOMALO_2BL
52,010,99,01,000004,109,0,PICO_ANOMALO_2BL
52,027,00,00,000009,109,0,PICO_ANOMALO_2BL
52,028,00,00,000001,204,0,PICO_ANOMALO_2BL
52,035,01,01,000016,107,0,PICO_ANOMALO_2BL
52,035,02,02,000012,104,0,PICO_ANOMALO_2BL
52,035,90,01,000001,107,0,PICO_ANOMALO_2BL
52,040,00,00,000003,205,0,PICO_ANOMALO_2BL
52,040,00,00,000010,207,0,PICO_ANOMALO_2BL
52,040,00,00,000017,193,9,PICO_ANOMALO_2BL
52,041,99,60,000002,50,0,PICO_ANOMALO_2BL
52,043,01,02,000021,100,0,PICO_ANOMALO_2BL
52,043,02,02,000017,108,0,PICO_ANOMALO_2BL
52,043,99,50,000001,70,0,PICO_ANOMALO_2BL
52,044,00,00,000012,80,0,PICO_ANOMALO_2BL
01,151,90,02,000016,209,0,PICO_ANOMALO_2BL
01,157,00,00,000025,103,0,PICO_ANOMALO_2BL
31,001,23,03,000018,30,0,PICO_ANOMALO_2BL
31,001,23,04,000005,60,0,PICO_ANOMALO_2BL
31,001,23,07,000016,20,0,PICO_ANOMALO_2BL
31,001,24,05,000022,40,0,PICO_ANOMALO_2BL
31,001,25,03,000030,197,9,PICO_ANOMALO_2BL
31,001,26,01,000012,192,9,PICO_ANOMALO_2BL
31,001,27,01,000010,107,0,PICO_ANOMALO_2BL
31,001,27,04,000026,50,0,PICO_ANOMALO_2BL
31,001,27,04,000027,40,0,PICO_ANOMALO_2BL
31,001,29,01,000027,40,0,PICO_ANOMALO_2BL
31,001,29,01,000033,50,0,PICO_ANOMALO_2BL
31,001,29,02,000018,201,0,PICO_ANOMALO_2BL
31,001,29,02,000023,59,9,PICO_ANOMALO_2BL
31,001,29,05,000021,193,9,PICO_ANOMALO_2BL
12,001,06,03,000008,202,0,PICO_ANOMALO_2BL
12,001,90,01,000005,202,0,PICO_ANOMALO_2BL
12,001,99,10,000005,59,9,PICO_ANOMALO_2BL
12,001,99,20,000002,105,0,PICO_ANOMALO_2BL
12,001,99,58,000001,101,0,PICO_ANOMALO_2BL
12,001,99,69,000001,102,0,PICO_ANOMALO_2BL
12,001,99,70,000008,80,0,PICO_ANOMALO_2BL
12,001,99,82,000001,102,0,PICO_ANOMALO_2BL
12,075,02,01,000012,102,0,PICO_ANOMALO_2BL
12,150,02,02,000017,80,0,PICO_ANOMALO_2BL
12,170,00,00,000018,99,9,PICO_ANOMALO_2BL
12,200,01,01,000009,69,9,PICO_ANOMALO_2BL
12,200,02,01,000010,104,0,PICO_ANOMALO_2BL
19,076,00,00,000037,108,0,PICO_ANOMALO_2BL
19,079,99,03,000002,198,9,PICO_ANOMALO_2BL
19,088,00,00,000033,193,9,PICO_ANOMALO_2BL
21,001,01,03,000001,79,9,PICO_ANOMALO_2BL
21,001,01,04,000003,69,9,PICO_ANOMALO_2BL
21,001,01,05,000002,69,9,PICO_ANOMALO_2BL
21,001,02,01,000024,29,9,PICO_ANOMALO_2BL
21,001,02,03,000010,107,0,PICO_ANOMALO_2BL
21,001,02,05,000018,60,0,PICO_ANOMALO_2BL
21,001,03,01,000021,99,9,PICO_ANOMALO_2BL
21,001,03,02,000004,50,0,PICO_ANOMALO_2BL
31,001,17,03,000007,90,0,PICO_ANOMALO_2BL
31,001,18,05,000007,90,0,PICO_ANOMALO_2BL
31,001,19,03,000005,90,0,PICO_ANOMALO_2BL
31,001,19,03,000026,40,0,PICO_ANOMALO_2BL
31,001,19,06,000015,40,0,PICO_ANOMALO_2BL
31,001,21,04,000001,104,0,PICO_ANOMALO_2BL
31,001,22,01,000035,30,0,PICO_ANOMALO_2BL
12,001,01,04,000001,107,0,PICO_ANOMALO_2BL
12,001,01,05,000011,89,9,PICO_ANOMALO_2BL
12,001,02,01,000001,102,0,PICO_ANOMALO_2BL
12,001,03,02,000017,99,9,PICO_ANOMALO_2BL
12,001,04,02,000009,102,0,PICO_ANOMALO_2BL
12,001,04,02,000043,50,0,PICO_ANOMALO_2BL
12,001,05,02,000002,89,9,PICO_ANOMALO_2BL
12,001,05,05,000006,106,0,PICO_ANOMALO_2BL
12,001,05,07,000004,190,9,PICO_ANOMALO_2BL
19,049,02,03,000007,79,9,PICO_ANOMALO_2BL
19,049,90,01,000010,198,9,PICO_ANOMALO_2BL
19,049,99,16,000002,191,9,PICO_ANOMALO_2BL
19,051,99,08,000002,192,9,PICO_ANOMALO_2BL
19,061,02,02,000013,108,0,PICO_ANOMALO_2BL
19,061,02,03,000001,193,9,PICO_ANOMALO_2BL
19,061,02,06,000004,105,0,PICO_ANOMALO_2BL
19,061,02,08,000005,99,9,PICO_ANOMALO_2BL
19,061,90,01,000003,299,9,PICO_ANOMALO_2BL
19,061,99,01,000004,194,9,PICO_ANOMALO_2BL
19,061,99,01,000033,104,0,PICO_ANOMALO_2BL
19,064,00,00,000039,102,0,PICO_ANOMALO_2BL
01,151,01,02,000001,208,0,PICO_ANOMALO_2BL
01,151,01,02,000017,100,0,PICO_ANOMALO_2BL
01,151,01,03,000030,108,0,PICO_ANOMALO_2BL
01,151,02,01,000034,70,0,PICO_ANOMALO_2BL
01,151,02,01,000047,59,9,PICO_ANOMALO_2BL
01,151,02,02,000026,100,0,PICO_ANOMALO_2BL
01,151,03,01,000007,206,0,PICO_ANOMALO_2BL
01,151,05,03,000003,198,9,PICO_ANOMALO_2BL
01,151,06,01,000003,197,9,PICO_ANOMALO_2BL
01,151,08,01,000017,106,0,PICO_ANOMALO_2BL
01,001,99,B2,000032,90,0,PICO_ANOMALO_2BL
01,001,99,B3,000001,192,9,PICO_ANOMALO_2BL
01,001,99,B3,000012,198,9,PICO_ANOMALO_2BL
01,031,01,01,000008,109,0,PICO_ANOMALO_2BL
28,200,99,92,000002,80,0,PICO_ANOMALO_2BL
28,220,01,03,000005,69,9,PICO_ANOMALO_2BL
28,240,00,00,000017,104,0,PICO_ANOMALO_2BL
28,240,00,00,000020,100,0,PICO_ANOMALO_2BL
28,280,00,00,000008,108,0,PICO_ANOMALO_2BL
28,280,99,15,000002,10,0,PICO_ANOMALO_2BL
28,300,02,01,000004,59,9,PICO_ANOMALO_2BL
29,001,01,08,000004,202,0,PICO_ANOMALO_2BL
29,001,03,01,000011,90,0,PICO_ANOMALO_2BL
09,001,01,03,000001,193,9,PICO_ANOMALO_2BL
16,001,15,17,000007,20,0,PICO_ANOMALO_2BL
16,001,16,06,000018,70,0,PICO_ANOMALO_2BL
16,001,16,26,000003,193,9,PICO_ANOMALO_2BL
16,001,16,31,000005,108,0,PICO_ANOMALO_2BL
16,001,16,36,000007,89,9,PICO_ANOMALO_2BL
16,001,16,46,000007,101,0,PICO_ANOMALO_2BL
16,001,17,05,000007,109,0,PICO_ANOMALO_2BL
16,001,18,03,000011,60,0,PICO_ANOMALO_2BL
01,035,03,02,000005,103,0,PICO_ANOMALO_2BL
01,035,04,02,000008,99,9,PICO_ANOMALO_2BL
01,037,00,00,000002,100,0,PICO_ANOMALO_2BL
01,049,02,01,000008,201,0,PICO_ANOMALO_2BL
01,049,02,02,000027,107,0,PICO_ANOMALO_2BL
01,049,02,03,000008,198,9,PICO_ANOMALO_2BL
29,001,04,01,000015,90,0,PICO_ANOMALO_2BL
29,001,04,02,000010,101,0,PICO_ANOMALO_2BL
29,001,04,07,000008,198,9,PICO_ANOMALO_2BL
29,001,04,07,000015,199,9,PICO_ANOMALO_2BL
29,001,04,08,000002,200,0,PICO_ANOMALO_2BL
29,001,05,04,000013,70,0,PICO_ANOMALO_2BL
29,001,06,04,000001,191,9,PICO_ANOMALO_2BL
29,001,06,04,000012,59,9,PICO_ANOMALO_2BL
29,001,06,05,000006,109,0,PICO_ANOMALO_2BL
29,001,06,07,000005,60,0,PICO_ANOMALO_2BL
29,001,07,01,000008,192,9,PICO_ANOMALO_2BL
29,001,07,01,000017,109,0,PICO_ANOMALO_2BL
29,001,07,02,000003,190,9,PICO_ANOMALO_2BL
29,001,08,01,000007,191,9,PICO_ANOMALO_2BL
29,001,09,06,000002,106,0,PICO_ANOMALO_2BL
29,001,10,04,000002,201,0,PICO_ANOMALO_2BL
09,001,12,04,000011,105,0,PICO_ANOMALO_2BL
09,034,01,03,000003,108,0,PICO_ANOMALO_2BL
09,034,02,03,000007,40,0,PICO_ANOMALO_2BL
09,037,00,00,000003,198,9,PICO_ANOMALO_2BL
09,078,00,01,000004,79,9,PICO_ANOMALO_2BL
16,001,18,16,000013,50,0,PICO_ANOMALO_2BL
16,001,18,19,000006,102,0,PICO_ANOMALO_2BL
16,001,18,23,000004,79,9,PICO_ANOMALO_2BL
16,001,18,24,000003,192,9,PICO_ANOMALO_2BL
16,001,19,01,000010,99,9,PICO_ANOMALO_2BL
16,001,19,03,000001,90,0,PICO_ANOMALO_2BL
16,001,19,04,000022,20,0,PICO_ANOMALO_2BL
16,001,19,07,000001,99,9,PICO_ANOMALO_2BL
16,001,19,08,000006,100,0,PICO_ANOMALO_2BL
16,001,19,08,000007,108,0,PICO_ANOMALO_2BL
16,001,19,08,000015,80,0,PICO_ANOMALO_2BL
16,001,19,08,000019,106,0,PICO_ANOMALO_2BL
16,001,19,11,000011,108,0,PICO_ANOMALO_2BL
16,001,19,11,000040,59,9,PICO_ANOMALO_2BL
16,001,19,12,000021,102,0,PICO_ANOMALO_2BL
16,001,19,12,000027,105,0,PICO_ANOMALO_2BL
16,001,19,12,000036,49,9,PICO_ANOMALO_2BL
16,001,19,13,000033,29,9,PICO_ANOMALO_2BL
16,001,19,15,000009,103,0,PICO_ANOMALO_2BL
16,001,19,18,000001,80,0,PICO_ANOMALO_2BL
16,001,19,20,000020,49,9,PICO_ANOMALO_2BL
16,001,19,20,000030,39,9,PICO_ANOMALO_2BL
01,049,04,03,000006,191,9,PICO_ANOMALO_2BL
01,049,04,04,000016,205,0,PICO_ANOMALO_2BL
01,049,04,06,000034,69,9,PICO_ANOMALO_2BL
01,049,04,08,000020,106,0,PICO_ANOMALO_2BL
01,049,05,04,000003,201,0,PICO_ANOMALO_2BL
01,049,05,04,000008,195,9,PICO_ANOMALO_2BL
01,049,06,03,000036,89,9,PICO_ANOMALO_2BL
01,049,07,03,000024,104,0,PICO_ANOMALO_2BL
01,049,08,01,000020,90,0,PICO_ANOMALO_2BL
01,049,10,01,000010,104,0,PICO_ANOMALO_2BL
01,049,11,02,000025,90,0,PICO_ANOMALO_2BL
29,007,00,00,000014,90,0,PICO_ANOMALO_2BL
29,016,00,00,000012,102,0,PICO_ANOMALO_2BL
29,034,00,00,000012,90,0,PICO_ANOMALO_2BL
29,040,01,02,000015,100,0,PICO_ANOMALO_2BL
29,040,99,10,000008,50,0,PICO_ANOMALO_2BL
03,001,35,04,000015,194,9,PICO_ANOMALO_2BL
15,118,00,00,000022,80,0,PICO_ANOMALO_2BL
15,139,02,01,000020,100,0,PICO_ANOMALO_2BL
15,151,00,00,000018,191,9,PICO_ANOMALO_2BL
15,151,00,00,000019,209,0,PICO_ANOMALO_2BL
15,157,00,00,000011,202,0,PICO_ANOMALO_2BL
15,157,00,00,000016,201,0,PICO_ANOMALO_2BL
15,166,99,07,000001,69,9,PICO_ANOMALO_2BL
15,169,01,01,000005,107,0,PICO_ANOMALO_2BL
15,169,01,03,000012,79,9,PICO_ANOMALO_2BL
15,169,02,01,000021,49,9,PICO_ANOMALO_2BL
15,169,02,03,000023,106,0,PICO_ANOMALO_2BL
24,001,03,02,000026,59,9,PICO_ANOMALO_2BL
24,001,03,04,000016,50,0,PICO_ANOMALO_2BL
24,001,04,02,000001,204,0,PICO_ANOMALO_2BL
24,001,04,02,000012,103,0,PICO_ANOMALO_2BL
