cod_departamento,cod_municipio,zona,puesto,num_mesa,votos_espriella,digito_inicial,alerta
05,015,99,35,000003,89,8,RELLENO_NACIONAL_BENFORD
05,022,02,02,000017,85,8,RELLENO_NACIONAL_BENFORD
05,028,02,03,000008,94,9,RELLENO_NACIONAL_BENFORD
05,028,90,01,000001,81,8,RELLENO_NACIONAL_BENFORD
07,079,01,04,000007,92,9,RELLENO_NACIONAL_BENFORD
07,079,01,05,000011,9,9,RELLENO_NACIONAL_BENFORD
07,079,02,07,000004,90,9,RELLENO_NACIONAL_BENFORD
07,148,99,62,000001,95,9,RELLENO_NACIONAL_BENFORD
07,166,99,01,000001,98,9,RELLENO_NACIONAL_BENFORD
07,181,01,01,000019,83,8,RELLENO_NACIONAL_BENFORD
07,214,01,01,000001,97,9,RELLENO_NACIONAL_BENFORD
07,277,02,02,000020,94,9,RELLENO_NACIONAL_BENFORD
07,277,02,04,000021,94,9,RELLENO_NACIONAL_BENFORD
07,277,99,04,000001,93,9,RELLENO_NACIONAL_BENFORD
16,001,08,35,000025,86,8,RELLENO_NACIONAL_BENFORD
16,001,08,48,000029,93,9,RELLENO_NACIONAL_BENFORD
16,001,08,51,000024,89,8,RELLENO_NACIONAL_BENFORD
16,001,08,51,000025,91,9,RELLENO_NACIONAL_BENFORD
16,001,08,51,000026,95,9,RELLENO_NACIONAL_BENFORD
16,001,08,59,000021,96,9,RELLENO_NACIONAL_BENFORD
16,001,08,63,000016,89,8,RELLENO_NACIONAL_BENFORD
16,001,08,64,000032,83,8,RELLENO_NACIONAL_BENFORD
16,001,08,68,000014,96,9,RELLENO_NACIONAL_BENFORD
16,001,08,78,000051,81,8,RELLENO_NACIONAL_BENFORD
16,001,08,95,000004,88,8,RELLENO_NACIONAL_BENFORD
16,001,08,C2,000002,85,8,RELLENO_NACIONAL_BENFORD
16,001,09,02,000040,91,9,RELLENO_NACIONAL_BENFORD
16,001,09,04,000034,83,8,RELLENO_NACIONAL_BENFORD
16,001,09,16,000012,94,9,RELLENO_NACIONAL_BENFORD
16,001,09,22,000012,94,9,RELLENO_NACIONAL_BENFORD
16,001,10,55,000026,97,9,RELLENO_NACIONAL_BENFORD
16,001,10,59,000016,89,8,RELLENO_NACIONAL_BENFORD
16,001,10,64,000004,94,9,RELLENO_NACIONAL_BENFORD
16,001,10,79,000005,88,8,RELLENO_NACIONAL_BENFORD
16,001,10,83,000009,92,9,RELLENO_NACIONAL_BENFORD
16,001,10,85,000012,88,8,RELLENO_NACIONAL_BENFORD
16,001,10,86,000004,93,9,RELLENO_NACIONAL_BENFORD
16,001,11,18,000027,97,9,RELLENO_NACIONAL_BENFORD
16,001,11,32,000023,84,8,RELLENO_NACIONAL_BENFORD
16,001,11,34,000013,89,8,RELLENO_NACIONAL_BENFORD
16,001,11,68,000002,9,9,RELLENO_NACIONAL_BENFORD
16,001,11,89,000046,82,8,RELLENO_NACIONAL_BENFORD
16,001,11,B1,000005,86,8,RELLENO_NACIONAL_BENFORD
16,001,12,02,000020,83,8,RELLENO_NACIONAL_BENFORD
16,001,12,11,000008,90,9,RELLENO_NACIONAL_BENFORD
16,001,12,24,000010,9,9,RELLENO_NACIONAL_BENFORD
16,001,12,25,000030,98,9,RELLENO_NACIONAL_BENFORD
16,001,12,33,000001,81,8,RELLENO_NACIONAL_BENFORD
16,001,13,13,000021,98,9,RELLENO_NACIONAL_BENFORD
16,001,13,28,000009,86,8,RELLENO_NACIONAL_BENFORD
16,001,13,32,000014,84,8,RELLENO_NACIONAL_BENFORD
16,001,14,18,000009,87,8,RELLENO_NACIONAL_BENFORD
16,001,15,10,000006,98,9,RELLENO_NACIONAL_BENFORD
16,001,15,12,000021,95,9,RELLENO_NACIONAL_BENFORD
16,001,15,14,000015,84,8,RELLENO_NACIONAL_BENFORD
01,001,99,A1,000035,96,9,RELLENO_NACIONAL_BENFORD
01,001,99,A2,000032,98,9,RELLENO_NACIONAL_BENFORD
01,001,99,A2,000036,86,8,RELLENO_NACIONAL_BENFORD
01,001,99,A3,000012,98,9,RELLENO_NACIONAL_BENFORD
01,001,99,A4,000013,86,8,RELLENO_NACIONAL_BENFORD
29,055,02,02,000015,82,8,RELLENO_NACIONAL_BENFORD
29,055,99,35,000002,83,8,RELLENO_NACIONAL_BENFORD
09,082,00,02,000001,85,8,RELLENO_NACIONAL_BENFORD
09,085,00,00,000017,90,9,RELLENO_NACIONAL_BENFORD
09,103,01,02,000013,98,9,RELLENO_NACIONAL_BENFORD
09,103,01,03,000001,88,8,RELLENO_NACIONAL_BENFORD
09,103,99,14,000001,80,8,RELLENO_NACIONAL_BENFORD
09,106,99,02,000001,90,9,RELLENO_NACIONAL_BENFORD
09,124,02,02,000006,90,9,RELLENO_NACIONAL_BENFORD
09,130,02,02,000007,96,9,RELLENO_NACIONAL_BENFORD
09,133,00,01,000013,85,8,RELLENO_NACIONAL_BENFORD
11,001,02,05,000007,93,9,RELLENO_NACIONAL_BENFORD
16,001,19,24,000010,88,8,RELLENO_NACIONAL_BENFORD
16,001,19,24,000012,82,8,RELLENO_NACIONAL_BENFORD
16,001,19,26,000003,80,8,RELLENO_NACIONAL_BENFORD
16,001,19,31,000016,90,9,RELLENO_NACIONAL_BENFORD
16,001,19,35,000004,89,8,RELLENO_NACIONAL_BENFORD
16,001,19,59,000016,94,9,RELLENO_NACIONAL_BENFORD
16,001,19,70,000009,95,9,RELLENO_NACIONAL_BENFORD
16,001,90,01,000028,9,9,RELLENO_NACIONAL_BENFORD
16,001,90,01,000056,97,9,RELLENO_NACIONAL_BENFORD
16,001,90,01,000167,8,8,RELLENO_NACIONAL_BENFORD
01,055,00,02,000006,80,8,RELLENO_NACIONAL_BENFORD
01,061,99,05,000003,96,9,RELLENO_NACIONAL_BENFORD
01,062,00,00,000006,83,8,RELLENO_NACIONAL_BENFORD
01,070,02,01,000020,84,8,RELLENO_NACIONAL_BENFORD
01,078,00,00,000009,94,9,RELLENO_NACIONAL_BENFORD
01,078,00,00,000012,86,8,RELLENO_NACIONAL_BENFORD
01,080,02,01,000001,89,8,RELLENO_NACIONAL_BENFORD
01,080,02,01,000003,98,9,RELLENO_NACIONAL_BENFORD
01,080,03,01,000003,81,8,RELLENO_NACIONAL_BENFORD
29,064,90,01,000009,98,9,RELLENO_NACIONAL_BENFORD
29,070,00,00,000012,93,9,RELLENO_NACIONAL_BENFORD
29,085,00,00,000019,99,9,RELLENO_NACIONAL_BENFORD
29,089,00,00,000042,92,9,RELLENO_NACIONAL_BENFORD
29,094,00,00,000031,94,9,RELLENO_NACIONAL_BENFORD
29,105,00,00,000020,96,9,RELLENO_NACIONAL_BENFORD
29,105,00,00,000023,98,9,RELLENO_NACIONAL_BENFORD
11,001,05,05,000001,95,9,RELLENO_NACIONAL_BENFORD
11,001,06,02,000005,98,9,RELLENO_NACIONAL_BENFORD
11,001,07,04,000004,94,9,RELLENO_NACIONAL_BENFORD
11,001,98,02,000001,8,8,RELLENO_NACIONAL_BENFORD
11,007,99,17,000001,8,8,RELLENO_NACIONAL_BENFORD
11,010,00,00,000005,85,8,RELLENO_NACIONAL_BENFORD
11,010,99,11,000001,94,9,RELLENO_NACIONAL_BENFORD
11,013,99,23,000001,96,9,RELLENO_NACIONAL_BENFORD
17,010,00,00,000011,9,9,RELLENO_NACIONAL_BENFORD
17,010,99,37,000001,8,8,RELLENO_NACIONAL_BENFORD
17,016,00,00,000013,95,9,RELLENO_NACIONAL_BENFORD
17,019,00,00,000035,8,8,RELLENO_NACIONAL_BENFORD
01,082,03,01,000015,98,9,RELLENO_NACIONAL_BENFORD
01,091,00,00,000021,98,9,RELLENO_NACIONAL_BENFORD
01,100,00,00,000028,86,8,RELLENO_NACIONAL_BENFORD
01,103,01,01,000005,91,9,RELLENO_NACIONAL_BENFORD
01,103,02,02,000005,93,9,RELLENO_NACIONAL_BENFORD
31,001,19,02,000006,93,9,RELLENO_NACIONAL_BENFORD
31,001,19,02,000016,82,8,RELLENO_NACIONAL_BENFORD
31,001,19,03,000011,83,8,RELLENO_NACIONAL_BENFORD
31,001,19,04,000006,81,8,RELLENO_NACIONAL_BENFORD
31,001,19,04,000008,91,9,RELLENO_NACIONAL_BENFORD
31,001,19,05,000004,83,8,RELLENO_NACIONAL_BENFORD
31,001,19,06,000002,97,9,RELLENO_NACIONAL_BENFORD
31,001,19,06,000003,90,9,RELLENO_NACIONAL_BENFORD
31,001,20,03,000003,94,9,RELLENO_NACIONAL_BENFORD
31,001,21,02,000001,93,9,RELLENO_NACIONAL_BENFORD
31,001,21,04,000009,93,9,RELLENO_NACIONAL_BENFORD
31,001,22,01,000016,82,8,RELLENO_NACIONAL_BENFORD
31,001,22,02,000015,85,8,RELLENO_NACIONAL_BENFORD
31,001,23,01,000001,99,9,RELLENO_NACIONAL_BENFORD
31,001,23,02,000006,94,9,RELLENO_NACIONAL_BENFORD
31,001,23,02,000014,98,9,RELLENO_NACIONAL_BENFORD
12,001,01,03,000003,85,8,RELLENO_NACIONAL_BENFORD
12,001,01,06,000017,99,9,RELLENO_NACIONAL_BENFORD
12,001,02,01,000015,96,9,RELLENO_NACIONAL_BENFORD
12,001,02,02,000025,97,9,RELLENO_NACIONAL_BENFORD
12,001,02,04,000018,94,9,RELLENO_NACIONAL_BENFORD
12,001,02,04,000025,95,9,RELLENO_NACIONAL_BENFORD
12,001,02,04,000027,92,9,RELLENO_NACIONAL_BENFORD
12,001,03,01,000025,85,8,RELLENO_NACIONAL_BENFORD
12,001,03,03,000003,99,9,RELLENO_NACIONAL_BENFORD
12,001,03,05,000002,97,9,RELLENO_NACIONAL_BENFORD
12,001,03,07,000002,89,8,RELLENO_NACIONAL_BENFORD
12,001,04,01,000027,88,8,RELLENO_NACIONAL_BENFORD
12,001,04,02,000019,98,9,RELLENO_NACIONAL_BENFORD
12,001,04,06,000020,86,8,RELLENO_NACIONAL_BENFORD
12,001,05,04,000004,99,9,RELLENO_NACIONAL_BENFORD
12,001,05,04,000005,92,9,RELLENO_NACIONAL_BENFORD
12,001,05,06,000001,90,9,RELLENO_NACIONAL_BENFORD
12,001,06,01,000007,93,9,RELLENO_NACIONAL_BENFORD
19,049,01,04,000008,86,8,RELLENO_NACIONAL_BENFORD
19,049,02,01,000010,82,8,RELLENO_NACIONAL_BENFORD
19,049,02,02,000008,82,8,RELLENO_NACIONAL_BENFORD
19,049,02,03,000004,87,8,RELLENO_NACIONAL_BENFORD
19,049,02,03,000008,97,9,RELLENO_NACIONAL_BENFORD
19,055,00,00,000024,81,8,RELLENO_NACIONAL_BENFORD
19,061,01,01,000010,87,8,RELLENO_NACIONAL_BENFORD
19,061,01,02,000015,99,9,RELLENO_NACIONAL_BENFORD
19,061,01,04,000013,96,9,RELLENO_NACIONAL_BENFORD
19,061,02,01,000018,92,9,RELLENO_NACIONAL_BENFORD
19,061,02,03,000012,81,8,RELLENO_NACIONAL_BENFORD
19,064,00,00,000026,92,9,RELLENO_NACIONAL_BENFORD
19,070,00,00,000053,80,8,RELLENO_NACIONAL_BENFORD
19,070,00,00,000055,96,9,RELLENO_NACIONAL_BENFORD
01,151,01,04,000006,84,8,RELLENO_NACIONAL_BENFORD
01,151,01,04,000014,81,8,RELLENO_NACIONAL_BENFORD
01,151,02,02,000032,97,9,RELLENO_NACIONAL_BENFORD
01,151,02,02,000033,92,9,RELLENO_NACIONAL_BENFORD
01,151,04,01,000018,87,8,RELLENO_NACIONAL_BENFORD
01,151,04,03,000003,94,9,RELLENO_NACIONAL_BENFORD
01,151,05,01,000025,89,8,RELLENO_NACIONAL_BENFORD
01,151,05,03,000033,95,9,RELLENO_NACIONAL_BENFORD
01,151,06,04,000007,90,9,RELLENO_NACIONAL_BENFORD
01,151,07,01,000016,94,9,RELLENO_NACIONAL_BENFORD
01,001,99,B2,000013,83,8,RELLENO_NACIONAL_BENFORD
01,001,99,B2,000028,85,8,RELLENO_NACIONAL_BENFORD
01,001,99,B3,000028,83,8,RELLENO_NACIONAL_BENFORD
01,001,99,B4,000011,86,8,RELLENO_NACIONAL_BENFORD
01,016,00,01,000027,88,8,RELLENO_NACIONAL_BENFORD
01,016,00,02,000007,91,9,RELLENO_NACIONAL_BENFORD
01,016,00,02,000021,97,9,RELLENO_NACIONAL_BENFORD
01,022,00,00,000014,96,9,RELLENO_NACIONAL_BENFORD
01,028,00,00,000012,84,8,RELLENO_NACIONAL_BENFORD
01,031,01,01,000013,85,8,RELLENO_NACIONAL_BENFORD
28,200,99,63,000002,92,9,RELLENO_NACIONAL_BENFORD
28,200,99,68,000001,95,9,RELLENO_NACIONAL_BENFORD
28,200,99,95,000001,86,8,RELLENO_NACIONAL_BENFORD
28,220,99,27,000003,91,9,RELLENO_NACIONAL_BENFORD
28,220,99,50,000001,98,9,RELLENO_NACIONAL_BENFORD
28,300,01,02,000009,99,9,RELLENO_NACIONAL_BENFORD
28,300,99,85,000003,9,9,RELLENO_NACIONAL_BENFORD
28,320,00,00,000004,95,9,RELLENO_NACIONAL_BENFORD
28,320,00,00,000008,88,8,RELLENO_NACIONAL_BENFORD
28,320,99,28,000002,83,8,RELLENO_NACIONAL_BENFORD
28,320,99,65,000002,90,9,RELLENO_NACIONAL_BENFORD
29,001,01,03,000020,97,9,RELLENO_NACIONAL_BENFORD
29,001,01,05,000005,85,8,RELLENO_NACIONAL_BENFORD
29,001,01,05,000007,82,8,RELLENO_NACIONAL_BENFORD
29,001,01,07,000011,87,8,RELLENO_NACIONAL_BENFORD
29,001,02,04,000018,90,9,RELLENO_NACIONAL_BENFORD
29,001,03,01,000013,97,9,RELLENO_NACIONAL_BENFORD
29,001,03,03,000020,84,8,RELLENO_NACIONAL_BENFORD
09,001,01,05,000013,86,8,RELLENO_NACIONAL_BENFORD
09,001,03,03,000012,81,8,RELLENO_NACIONAL_BENFORD
09,001,04,01,000014,95,9,RELLENO_NACIONAL_BENFORD
09,001,04,02,000020,91,9,RELLENO_NACIONAL_BENFORD
09,001,04,04,000006,84,8,RELLENO_NACIONAL_BENFORD
09,001,05,04,000006,98,9,RELLENO_NACIONAL_BENFORD
09,001,05,04,000007,83,8,RELLENO_NACIONAL_BENFORD
09,001,06,01,000023,90,9,RELLENO_NACIONAL_BENFORD
09,001,06,02,000008,96,9,RELLENO_NACIONAL_BENFORD
09,001,09,02,000010,88,8,RELLENO_NACIONAL_BENFORD
09,001,10,02,000016,81,8,RELLENO_NACIONAL_BENFORD
09,001,10,04,000008,92,9,RELLENO_NACIONAL_BENFORD
09,001,12,01,000017,86,8,RELLENO_NACIONAL_BENFORD
16,001,16,02,000026,81,8,RELLENO_NACIONAL_BENFORD
16,001,16,08,000009,84,8,RELLENO_NACIONAL_BENFORD
16,001,16,15,000014,93,9,RELLENO_NACIONAL_BENFORD
16,001,16,18,000010,94,9,RELLENO_NACIONAL_BENFORD
16,001,16,19,000014,88,8,RELLENO_NACIONAL_BENFORD
16,001,16,20,000015,89,8,RELLENO_NACIONAL_BENFORD
16,001,16,22,000019,93,9,RELLENO_NACIONAL_BENFORD
16,001,16,22,000021,85,8,RELLENO_NACIONAL_BENFORD
16,001,16,24,000013,88,8,RELLENO_NACIONAL_BENFORD
16,001,16,52,000002,97,9,RELLENO_NACIONAL_BENFORD
16,001,17,02,000002,92,9,RELLENO_NACIONAL_BENFORD
16,001,17,03,000008,88,8,RELLENO_NACIONAL_BENFORD
16,001,17,04,000005,89,8,RELLENO_NACIONAL_BENFORD
16,001,17,04,000011,80,8,RELLENO_NACIONAL_BENFORD
16,001,17,06,000010,97,9,RELLENO_NACIONAL_BENFORD
16,001,18,14,000028,85,8,RELLENO_NACIONAL_BENFORD
16,001,18,15,000004,89,8,RELLENO_NACIONAL_BENFORD
01,035,02,01,000006,83,8,RELLENO_NACIONAL_BENFORD
01,035,02,01,000010,92,9,RELLENO_NACIONAL_BENFORD
01,035,04,02,000009,87,8,RELLENO_NACIONAL_BENFORD
01,037,00,00,000004,91,9,RELLENO_NACIONAL_BENFORD
01,037,00,00,000011,95,9,RELLENO_NACIONAL_BENFORD
01,037,99,80,000001,89,8,RELLENO_NACIONAL_BENFORD
01,043,01,01,000014,87,8,RELLENO_NACIONAL_BENFORD
01,043,01,01,000016,84,8,RELLENO_NACIONAL_BENFORD
01,043,01,02,000005,80,8,RELLENO_NACIONAL_BENFORD
01,043,02,04,000021,85,8,RELLENO_NACIONAL_BENFORD
01,043,02,04,000022,81,8,RELLENO_NACIONAL_BENFORD
01,049,01,02,000021,88,8,RELLENO_NACIONAL_BENFORD
01,049,01,04,000003,83,8,RELLENO_NACIONAL_BENFORD
01,049,02,01,000040,97,9,RELLENO_NACIONAL_BENFORD
01,049,02,01,000041,95,9,RELLENO_NACIONAL_BENFORD
29,001,04,02,000012,84,8,RELLENO_NACIONAL_BENFORD
29,001,05,01,000031,87,8,RELLENO_NACIONAL_BENFORD
29,001,05,01,000036,97,9,RELLENO_NACIONAL_BENFORD
29,001,06,01,000010,83,8,RELLENO_NACIONAL_BENFORD
29,001,06,03,000030,96,9,RELLENO_NACIONAL_BENFORD
29,001,06,04,000011,81,8,RELLENO_NACIONAL_BENFORD
29,001,06,04,000021,81,8,RELLENO_NACIONAL_BENFORD
29,001,06,04,000022,89,8,RELLENO_NACIONAL_BENFORD
29,001,06,04,000023,85,8,RELLENO_NACIONAL_BENFORD
29,001,07,07,000007,88,8,RELLENO_NACIONAL_BENFORD
29,001,08,03,000009,89,8,RELLENO_NACIONAL_BENFORD
29,001,08,05,000017,85,8,RELLENO_NACIONAL_BENFORD
29,001,08,06,000009,80,8,RELLENO_NACIONAL_BENFORD
29,001,08,09,000013,95,9,RELLENO_NACIONAL_BENFORD
29,001,09,02,000024,95,9,RELLENO_NACIONAL_BENFORD
29,001,09,03,000011,93,9,RELLENO_NACIONAL_BENFORD
29,001,09,04,000011,97,9,RELLENO_NACIONAL_BENFORD
29,001,10,04,000028,81,8,RELLENO_NACIONAL_BENFORD
29,001,11,03,000020,80,8,RELLENO_NACIONAL_BENFORD
29,001,11,05,000018,85,8,RELLENO_NACIONAL_BENFORD
09,001,12,06,000002,81,8,RELLENO_NACIONAL_BENFORD
09,001,90,01,000001,86,8,RELLENO_NACIONAL_BENFORD
09,001,99,04,000004,89,8,RELLENO_NACIONAL_BENFORD
09,007,01,04,000013,85,8,RELLENO_NACIONAL_BENFORD
09,007,02,02,000006,89,8,RELLENO_NACIONAL_BENFORD
09,034,01,02,000015,89,8,RELLENO_NACIONAL_BENFORD
09,037,00,00,000014,93,9,RELLENO_NACIONAL_BENFORD
09,049,01,01,000006,91,9,RELLENO_NACIONAL_BENFORD
09,049,01,02,000015,91,9,RELLENO_NACIONAL_BENFORD
09,049,01,02,000016,96,9,RELLENO_NACIONAL_BENFORD
09,049,01,04,000004,96,9,RELLENO_NACIONAL_BENFORD
09,049,02,02,000006,96,9,RELLENO_NACIONAL_BENFORD
09,049,02,03,000009,95,9,RELLENO_NACIONAL_BENFORD
09,055,00,00,000023,93,9,RELLENO_NACIONAL_BENFORD
09,055,00,00,000036,91,9,RELLENO_NACIONAL_BENFORD
09,076,01,01,000009,99,9,RELLENO_NACIONAL_BENFORD
09,078,00,02,000008,81,8,RELLENO_NACIONAL_BENFORD
16,001,18,18,000008,84,8,RELLENO_NACIONAL_BENFORD
16,001,18,19,000002,89,8,RELLENO_NACIONAL_BENFORD
16,001,18,22,000006,97,9,RELLENO_NACIONAL_BENFORD
16,001,18,22,000008,93,9,RELLENO_NACIONAL_BENFORD
16,001,18,27,000003,98,9,RELLENO_NACIONAL_BENFORD
16,001,18,29,000008,96,9,RELLENO_NACIONAL_BENFORD
16,001,18,29,000011,84,8,RELLENO_NACIONAL_BENFORD
16,001,18,29,000013,97,9,RELLENO_NACIONAL_BENFORD
16,001,18,33,000002,99,9,RELLENO_NACIONAL_BENFORD
16,001,18,47,000003,98,9,RELLENO_NACIONAL_BENFORD
16,001,18,48,000002,88,8,RELLENO_NACIONAL_BENFORD
16,001,18,50,000015,82,8,RELLENO_NACIONAL_BENFORD
16,001,18,59,000001,84,8,RELLENO_NACIONAL_BENFORD
16,001,19,01,000007,97,9,RELLENO_NACIONAL_BENFORD
16,001,19,01,000008,90,9,RELLENO_NACIONAL_BENFORD
16,001,19,02,000007,92,9,RELLENO_NACIONAL_BENFORD
16,001,19,04,000001,99,9,RELLENO_NACIONAL_BENFORD
16,001,19,04,000010,81,8,RELLENO_NACIONAL_BENFORD
16,001,19,07,000007,91,9,RELLENO_NACIONAL_BENFORD
16,001,19,07,000009,83,8,RELLENO_NACIONAL_BENFORD
16,001,19,07,000017,81,8,RELLENO_NACIONAL_BENFORD
16,001,19,09,000025,9,9,RELLENO_NACIONAL_BENFORD
16,001,19,11,000026,91,9,RELLENO_NACIONAL_BENFORD
16,001,19,17,000001,91,9,RELLENO_NACIONAL_BENFORD
01,049,02,06,000015,91,9,RELLENO_NACIONAL_BENFORD
01,049,02,06,000019,82,8,RELLENO_NACIONAL_BENFORD
01,049,03,02,000027,84,8,RELLENO_NACIONAL_BENFORD
01,049,03,02,000036,91,9,RELLENO_NACIONAL_BENFORD
01,049,03,02,000037,82,8,RELLENO_NACIONAL_BENFORD
01,049,04,01,000013,99,9,RELLENO_NACIONAL_BENFORD
01,049,04,01,000016,90,9,RELLENO_NACIONAL_BENFORD
01,049,04,01,000020,90,9,RELLENO_NACIONAL_BENFORD
01,049,04,06,000037,95,9,RELLENO_NACIONAL_BENFORD
01,049,06,03,000024,98,9,RELLENO_NACIONAL_BENFORD
01,049,06,04,000027,82,8,RELLENO_NACIONAL_BENFORD
01,049,08,04,000023,99,9,RELLENO_NACIONAL_BENFORD
01,049,10,01,000009,91,9,RELLENO_NACIONAL_BENFORD
01,049,11,02,000021,84,8,RELLENO_NACIONAL_BENFORD
01,049,11,02,000022,90,9,RELLENO_NACIONAL_BENFORD
01,049,11,03,000012,82,8,RELLENO_NACIONAL_BENFORD
29,001,99,25,000002,89,8,RELLENO_NACIONAL_BENFORD
29,019,00,00,000012,94,9,RELLENO_NACIONAL_BENFORD
29,019,99,10,000003,99,9,RELLENO_NACIONAL_BENFORD
29,022,00,01,000004,94,9,RELLENO_NACIONAL_BENFORD
29,022,00,01,000005,98,9,RELLENO_NACIONAL_BENFORD
29,022,00,01,000007,86,8,RELLENO_NACIONAL_BENFORD
29,034,99,05,000001,98,9,RELLENO_NACIONAL_BENFORD
29,034,99,20,000001,93,9,RELLENO_NACIONAL_BENFORD
29,034,99,24,000001,95,9,RELLENO_NACIONAL_BENFORD
29,040,01,01,000013,92,9,RELLENO_NACIONAL_BENFORD
29,040,01,01,000016,93,9,RELLENO_NACIONAL_BENFORD
29,040,01,02,000017,89,8,RELLENO_NACIONAL_BENFORD
29,043,99,18,000002,96,9,RELLENO_NACIONAL_BENFORD
29,046,02,01,000009,98,9,RELLENO_NACIONAL_BENFORD
29,046,02,04,000011,89,8,RELLENO_NACIONAL_BENFORD
29,052,00,01,000001,98,9,RELLENO_NACIONAL_BENFORD
15,112,00,00,000027,91,9,RELLENO_NACIONAL_BENFORD
15,115,00,01,000031,86,8,RELLENO_NACIONAL_BENFORD
15,118,00,00,000032,94,9,RELLENO_NACIONAL_BENFORD
15,118,00,00,000035,90,9,RELLENO_NACIONAL_BENFORD
15,139,02,02,000002,97,9,RELLENO_NACIONAL_BENFORD
15,142,01,01,000014,91,9,RELLENO_NACIONAL_BENFORD
15,145,99,10,000001,94,9,RELLENO_NACIONAL_BENFORD
15,160,01,06,000015,81,8,RELLENO_NACIONAL_BENFORD
15,160,01,11,000006,98,9,RELLENO_NACIONAL_BENFORD
15,160,02,01,000020,8,8,RELLENO_NACIONAL_BENFORD
15,160,02,04,000011,89,8,RELLENO_NACIONAL_BENFORD
15,160,02,08,000010,94,9,RELLENO_NACIONAL_BENFORD
15,169,01,02,000018,95,9,RELLENO_NACIONAL_BENFORD
24,001,03,03,000016,89,8,RELLENO_NACIONAL_BENFORD
24,001,03,03,000017,83,8,RELLENO_NACIONAL_BENFORD
24,001,05,01,000017,82,8,RELLENO_NACIONAL_BENFORD
24,001,05,01,000019,96,9,RELLENO_NACIONAL_BENFORD
24,001,09,01,000019,81,8,RELLENO_NACIONAL_BENFORD
24,001,09,02,000035,89,8,RELLENO_NACIONAL_BENFORD
24,001,09,02,000036,94,9,RELLENO_NACIONAL_BENFORD
24,001,09,02,000039,92,9,RELLENO_NACIONAL_BENFORD
24,001,10,01,000032,83,8,RELLENO_NACIONAL_BENFORD
24,001,10,03,000017,90,9,RELLENO_NACIONAL_BENFORD
24,001,10,06,000012,84,8,RELLENO_NACIONAL_BENFORD
24,001,10,06,000019,88,8,RELLENO_NACIONAL_BENFORD
48,001,01,02,000009,92,9,RELLENO_NACIONAL_BENFORD
48,001,01,03,000006,88,8,RELLENO_NACIONAL_BENFORD
48,001,01,03,000033,81,8,RELLENO_NACIONAL_BENFORD
48,001,01,07,000009,83,8,RELLENO_NACIONAL_BENFORD
48,001,02,03,000008,92,9,RELLENO_NACIONAL_BENFORD
48,001,02,03,000012,90,9,RELLENO_NACIONAL_BENFORD
48,001,02,04,000003,95,9,RELLENO_NACIONAL_BENFORD
48,001,02,05,000008,84,8,RELLENO_NACIONAL_BENFORD
48,001,03,01,000015,92,9,RELLENO_NACIONAL_BENFORD
48,001,03,03,000004,85,8,RELLENO_NACIONAL_BENFORD
48,001,03,03,000006,86,8,RELLENO_NACIONAL_BENFORD
48,001,03,03,000009,88,8,RELLENO_NACIONAL_BENFORD
48,005,00,00,000006,86,8,RELLENO_NACIONAL_BENFORD
48,005,99,08,000001,86,8,RELLENO_NACIONAL_BENFORD
48,005,99,41,000002,88,8,RELLENO_NACIONAL_BENFORD
03,001,99,10,000003,80,8,RELLENO_NACIONAL_BENFORD
03,001,99,10,000008,80,8,RELLENO_NACIONAL_BENFORD
03,001,99,10,000018,90,9,RELLENO_NACIONAL_BENFORD
03,001,99,10,000019,80,8,RELLENO_NACIONAL_BENFORD
03,001,99,25,000003,80,8,RELLENO_NACIONAL_BENFORD
03,004,01,02,000002,83,8,RELLENO_NACIONAL_BENFORD
03,004,01,02,000004,85,8,RELLENO_NACIONAL_BENFORD
03,004,01,03,000007,81,8,RELLENO_NACIONAL_BENFORD
03,004,01,05,000003,86,8,RELLENO_NACIONAL_BENFORD
03,004,01,05,000007,95,9,RELLENO_NACIONAL_BENFORD
03,004,99,01,000007,95,9,RELLENO_NACIONAL_BENFORD
03,004,99,01,000010,80,8,RELLENO_NACIONAL_BENFORD
03,007,01,02,000013,81,8,RELLENO_NACIONAL_BENFORD
03,007,02,01,000006,87,8,RELLENO_NACIONAL_BENFORD
03,013,01,02,000014,88,8,RELLENO_NACIONAL_BENFORD
03,013,03,02,000006,93,9,RELLENO_NACIONAL_BENFORD
05,082,00,00,000008,89,8,RELLENO_NACIONAL_BENFORD
05,113,99,21,000001,82,8,RELLENO_NACIONAL_BENFORD
16,001,10,05,000010,97,9,RELLENO_NACIONAL_BENFORD
16,001,10,14,000020,86,8,RELLENO_NACIONAL_BENFORD
16,001,10,37,000026,82,8,RELLENO_NACIONAL_BENFORD
16,001,10,37,000027,82,8,RELLENO_NACIONAL_BENFORD
16,001,10,40,000038,90,9,RELLENO_NACIONAL_BENFORD
01,001,07,03,000019,89,8,RELLENO_NACIONAL_BENFORD
01,001,07,03,000028,96,9,RELLENO_NACIONAL_BENFORD
01,001,08,01,000028,81,8,RELLENO_NACIONAL_BENFORD
01,001,08,04,000023,98,9,RELLENO_NACIONAL_BENFORD
01,001,09,03,000018,93,9,RELLENO_NACIONAL_BENFORD
01,001,11,01,000031,86,8,RELLENO_NACIONAL_BENFORD
01,001,11,06,000008,86,8,RELLENO_NACIONAL_BENFORD
01,001,14,03,000006,93,9,RELLENO_NACIONAL_BENFORD
